Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle
0.37186098098754883,0,0,0.0,0,0.0,0.0,0.0,0
0.492372989654541,0,0,0.0,0,0.0,0.0,0.0,0
0.5738906860351562,0,0,0.0,0,0.0,0.0,0.0,0
0.6664063930511475,0,0,0.0,0,0.0,0.0,0.0,0
0.7629871368408203,0,0,0.0,0,0.0,0.0,0.0,0
0.8539891242980957,0,0,0.0,0,0.0,0.0,0.0,0
0.9470431804656982,0,0,0.0,0,0.0,0.0,0.0,0
1.0263681411743164,0,0,0.0,0,0.0,0.0,0.0,0
1.119887351989746,0,0,0.0,0,0.0,0.0,0.0,0
1.2131462097167969,0,0,0.0,0,0.0,0.0,0.0,0
1.3053545951843262,0,0,0.0,0,0.0,0.0,0.0,0
1.3833012580871582,0,0,0.0,0,0.0,0.0,0.0,0
1.4736206531524658,0,0,0.0,0,0.0,0.0,0.0,0
1.5523545742034912,0,0,0.0,0,0.0,0.0,0.0,0
1.63065505027771,0,0,0.0,0,0.0,0.0,0.0,0
1.7061808109283447,0,0,0.0,0,0.0,0.0,0.0,0
1.786360263824463,0,0,0.0,0,0.0,0.0,0.0,0
1.8658699989318848,0,0,0.0,0,0.0,0.0,0.0,0
1.9448699951171875,0,0,0.0,0,0.0,0.0,0.0,0
2.0236055850982666,0,0,0.0,0,0.0,0.0,0.0,0
2.115548610687256,0,0,0.0,0,0.0,0.0,0.0,0
2.2088944911956787,0,0,0.0,0,0.0,0.0,0.0,0
2.300842523574829,0,0,0.0,0,0.0,0.0,0.0,0
2.3804993629455566,0,0,0.0,0,0.0,0.0,0.0,0
2.4625086784362793,0,0,0.0,0,0.0,0.0,0.0,0
2.5509321689605713,0,0,0.0,0,0.0,0.0,0.0,0
2.645205020904541,0,0,0.0,0,0.0,0.0,0.0,0
2.723172903060913,0,0,0.0,0,0.0,0.0,0.0,0
2.802802324295044,0,0,0.0,0,0.0,0.0,0.0,0
2.8797900676727295,0,0,0.0,0,0.0,0.0,0.0,0
2.958800792694092,0,0,0.0,0,0.0,0.0,0.0,0
3.035294532775879,0,0,0.0,0,0.0,0.0,0.0,0
3.113814115524292,0,0,0.0,0,0.0,0.0,0.0,0
3.193323850631714,0,0,0.0,0,0.0,0.0,0.0,0
3.2708423137664795,0,0,0.0,0,0.0,0.0,0.0,0
3.3478522300720215,0,0,0.0,0,0.0,0.0,0.0,0
3.4270427227020264,0,0,0.0,0,0.0,0.0,0.0,0
3.5179929733276367,0,0,0.0,0,0.0,0.0,0.0,0
3.5975117683410645,0,0,0.0,0,0.0,0.0,0.0,0
3.6769919395446777,0,0,0.0,0,0.0,0.0,0.0,0
3.7685234546661377,0,0,0.0,0,0.0,0.0,0.0,0
3.865603446960449,0,0,0.0,0,0.0,0.0,0.0,0
3.955334186553955,0,0,0.0,0,0.0,0.0,0.0,0
4.051845073699951,0,0,0.0,0,0.0,0.0,0.0,0
4.144111394882202,0,0,0.0,0,0.0,0.0,0.0,0
4.238624334335327,0,0,0.0,0,0.0,0.0,0.0,0
4.3316426277160645,0,0,0.0,0,0.0,0.0,0.0,0
4.426239252090454,0,0,0.0,0,0.0,0.0,0.0,0
4.520975351333618,0,0,0.0,0,0.0,0.0,0.0,0
4.611997842788696,0,0,0.0,0,0.0,0.0,0.0,0
4.706512689590454,0,0,0.0,0,0.0,0.0,0.0,0
4.802388429641724,0,0,0.0,0,0.0,0.0,0.0,0
4.897403001785278,0,0,0.0,0,0.0,0.0,0.0,0
4.989484786987305,0,0,0.0,0,0.0,0.0,0.0,0
5.0670006275177,0,0,0.0,0,0.0,0.0,0.0,0
5.14400053024292,0,0,0.0,0,0.0,0.0,0.0,0
