Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle,Measured X,Measured Y
0.36621522903442383,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.5002429485321045,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.6023366451263428,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.7124183177947998,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.8206601142883301,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.9191713333129883,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0256829261779785,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.13490891456604,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.2458877563476562,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.3550004959106445,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.464538812637329,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.5600495338439941,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.674072265625,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.7845311164855957,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.8910462856292725,0,0,0.0,0,0.0,0.0,0.0,-0.34426267758028417,-54.05859885383692,23.89142867255383
2.0021042823791504,0,0,0.0,0,0.0,0.0,0.0,-0.34426267758028417,-54.05859885383692,23.89142867255383
2.1100587844848633,0,0,0.0,0,-202.0297393612655,89.71939334384388,-1.3195331407858037,-0.34426267758028417,-54.05859885383692,23.89142867255383
2.233170986175537,0,0,0.0,0,-202.0297393612655,89.71939334384388,-1.3195331407858037,-0.34426267758028417,-54.05859885383692,23.89142867255383
2.3433432579040527,0,0,0.0,0,-202.0297393612655,89.71939334384388,-1.3195331407858037,-0.34426267758028417,-54.05859885383692,23.89142867255383
2.4512569904327393,0,0,0.0,0,-27.41161100319881,12.130159547219348,-0.17574793245826403,-0.34426267758028417,-54.05859885383692,23.89142867255383
2.5773427486419678,0,0,0.0,0,42.27230390645755,-18.91146584232152,0.2866900476630666,-0.34426267758028417,-54.05859885383692,23.89142867255383
2.6866888999938965,0,0,0.0,0,42.27230390645755,-18.91146584232152,0.2866900476630666,-0.34426267758028417,-54.05859885383692,23.89142867255383
