Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle,Measured X,Measured Y
0.3653600215911865,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.5060501098632812,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.6175668239593506,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.7274417877197266,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.8352336883544922,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.9447445869445801,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0488464832305908,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.1503698825836182,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.2757363319396973,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.3768439292907715,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.479433536529541,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.590606689453125,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.6971476078033447,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.8119421005249023,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.9174585342407227,0,0,0.0,0,0.0,0.0,0.0,0.09772023047054694,-50.043723779916284,20.54988864915026
2.0314786434173584,0,0,0.0,0,0.0,0.0,0.0,0.11943653004569593,-51.59257608318875,21.10958253922662
2.1550002098083496,0,0,0.0,0,-104.62679361564504,42.762885248652395,0.20353312077323682,0.12227008795615416,-50.02732486926471,20.491271532193036
2.278435230255127,0,0,0.0,0,-169.10701957192177,68.68789749766808,0.37424523709335294,0.12227008795615416,-50.02732486926471,20.491271532193036
2.3969595432281494,0,0,0.0,0,-169.10701957192177,68.68789749766808,0.39321908148218376,0.12227008795615416,-50.02732486926471,20.491271532193036
2.5289828777313232,0,0,0.0,0,-169.10701957192177,68.68789749766808,0.39321908148218376,0.12227008795615416,-50.02732486926471,20.491271532193036
2.6692659854888916,0,0,0.0,0,-153.507378809303,61.48327169483318,0.39321908148218376,0.12227008795615416,-50.02732486926471,20.491271532193036
2.7929160594940186,0,0,0.0,0,-118.9383285917526,47.38033729690443,0.31092015703918796,0.12227008795615416,-50.02732486926471,20.491271532193036
2.903136730194092,0,0,0.0,0,-84.5701401494227,33.498720056083656,0.2255545158804928,0.12227008795615416,-50.02732486926471,20.491271532193036
3.019657850265503,0,0,0.0,0,-54.734154347364175,21.556192007255923,0.14979083429675866,0.12227008795615416,-50.02732486926471,20.491271532193036
3.1340150833129883,0,0,0.0,0,-30.99474095488196,12.140452568145648,0.08867258238901686,0.12227008795615416,-50.02732486926471,20.491271532193036
3.255890130996704,0,0,0.0,0,-13.276795529230915,5.180499834584338,0.04259038019410726,0.12227008795615416,-50.02732486926471,20.491271532193036
3.369412660598755,0,0,0.0,0,-0.7659756626466795,0.3169132647812593,0.00974086442650762,0.12227008795615416,-50.02732486926471,20.491271532193036
3.495924234390259,0,0,0.0,0,7.556356856925427,-2.8812425337391305,-0.012371406091612571,0.12227008795615416,-50.02732486926471,20.491271532193036
3.6209495067596436,0,0,0.0,0,12.658028219711863,-4.81509993373672,-0.026193302058414695,0.12227008795615416,-50.02732486926471,20.491271532193036
3.746466875076294,0,0,0.0,0,15.363757929720418,-5.821061638339017,-0.03383729454592707,0.12227008795615416,-50.02732486926471,20.491271532193036
3.8730053901672363,0,0,0.0,0,15.363757929720418,-5.821061638339017,-0.03513856394222511,0.12227008795615416,-50.02732486926471,20.491271532193036
4.000519752502441,0,0,0.0,0,15.363757929720418,-5.821061638339017,-0.03513856394222511,0.12227008795615416,-50.02732486926471,20.491271532193036
4.126544952392578,0,0,0.0,0,15.108843757833611,-5.667529812204005,-0.03513856394222511,0.12227008795615416,-50.02732486926471,20.491271532193036
4.25407862663269,0,0,0.0,0,13.628691021232537,-5.10284658119166,-0.031934821041236065,0.12227008795615416,-50.02732486926471,20.491271532193036
4.3825976848602295,0,0,0.0,0,11.919281759954044,-4.458987983350752,-0.028100877640148632,0.12227008795615416,-50.02732486926471,20.491271532193036
4.5061116218566895,0,0,0.0,0,10.156632358603476,-3.8006882589114284,-0.024079276272891706,0.12227008795615416,-50.02732486926471,20.491271532193036
4.632143020629883,0,0,0.0,0,8.462451144357914,-3.1718022115658884,-0.024079276272891706,-1.2563898485821772,-70.50156956053586,48.16235492611866
4.771135091781616,0,0,0.0,0,6.913533055065101,-2.599313170831219,-0.024079276272891706,0.12227008795615416,-50.02732486926471,20.491271532193036
4.895588636398315,0,0,0.0,0,6.913533055065101,-2.599313170831219,-0.0201752360490267,0.12227008795615416,-50.02732486926471,20.491271532193036
5.0081048011779785,0,0,0.0,0,6.913533055065101,-2.599313170831219,-0.01658188958357057,0.12227008795615416,-50.02732486926471,20.491271532193036
5.111628770828247,0,0,0.0,0,21.660683379558826,-29.26076461882654,1.0347980926320972,0.12227008795615416,-50.02732486926471,20.491271532193036
5.224263668060303,0,0,0.0,0,21.660683379558826,-35.46789820648419,1.7012243575934416,0.11421230152540447,-50.159599499195394,20.529707167593
5.334393262863159,0,0,0.0,0,21.660683379558826,-35.46789820648419,1.7012243575934416,0.11499237110522266,-48.793835617332626,20.007351322440865
5.447331428527832,0,0,0.0,0,19.05688931275792,-35.46789820648419,1.7012243575934416,0.12227008795615416,-50.02732486926471,20.491271532193036
5.554710388183594,0,0,0.0,0,17.852822283737133,-28.777867081642178,1.2812406943326606,0.12227008795615416,-50.02732486926471,20.491271532193036
5.660844802856445,0,0,0.0,0,8.661078124478534,-17.73418661340009,0.9320168359243031,0.12227008795615416,-50.02732486926471,20.491271532193036
5.769883871078491,0,0,0.0,0,3.0775921559381074,-9.591898574088793,0.6200333128886574,0.12227008795615416,-50.02732486926471,20.491271532193036
5.88081693649292,0,0,0.0,0,0.5328993293187786,-3.931738261254804,0.3721294462391738,0.12227008795615416,-50.02732486926471,20.491271532193036
5.990324258804321,0,0,0.0,0,0.30546381963219194,-0.23226483958000033,0.19028965922030774,0.12227008795615416,-50.02732486926471,20.491271532193036
6.0938332080841064,0,0,0.0,0,0.30546381963219194,2.0051333664997735,0.06570748335927508,0.12227008795615416,-50.02732486926471,20.491271532193036
6.21161675453186,0,0,0.0,0,0.30546381963219194,2.0051333664997735,-0.013763387994979247,0.11499237110522266,-48.793835617332626,20.007351322440865
6.316132068634033,0,0,0.0,0,0.8086257014886443,2.950067454228692,-0.059985694344257864,0.12227008795615416,-50.02732486926471,20.491271532193036
6.4297590255737305,0,0,0.0,0,3.0222948288945193,2.950067454228692,-0.09958675773890947,0.09124770685329905,-48.861200056544625,20.08567461002626
6.539612531661987,0,0,0.0,0,3.0222948288945193,2.950067454228692,-0.12612408922170948,0.09772023047054694,-50.043723779916284,20.54988864915026
6.653756380081177,0,0,0.0,0,3.0222948288945193,2.950067454228692,-0.21018270250034257,0.09772023047054694,-50.043723779916284,20.54988864915026
6.775792360305786,0,0,0.0,0,1.561347598147842,3.2090032089641407,-0.21018270250034257,0.12227008795615416,-50.02732486926471,20.491271532193036
6.887669324874878,0,0,0.0,0,-0.9380565765395916,3.2090032089641407,-0.21018270250034257,0.12227008795615416,-50.02732486926471,20.491271532193036
6.99618673324585,0,0,0.0,0,-1.8460909484048507,3.2090032089641407,-0.014152055685796028,0.12227008795615416,-50.02732486926471,20.491271532193036
7.10469913482666,0,0,0.0,0,-1.8460909484048507,2.501530423692308,0.061464731790926264,0.12227008795615416,-50.02732486926471,20.491271532193036
7.216263055801392,0,0,0.0,0,-1.8460909484048507,1.8712890017975192,0.061464731790926264,0.12227008795615416,-50.02732486926471,20.491271532193036
7.324302434921265,0,0,0.0,0,-1.6393469233532298,1.3572958309704561,0.061464731790926264,0.12227008795615416,-50.02732486926471,20.491271532193036
7.435671806335449,0,0,0.0,0,-1.275408186352505,0.9613825199635783,0.05147669657981145,0.12227008795615416,-50.02732486926471,20.491271532193036
7.5447728633880615,0,0,0.0,0,-0.9130224373891508,0.668599069723389,0.03346372986687976,0.12227008795615416,-50.02732486926471,20.491271532193036
7.653484106063843,0,0,0.0,0,-0.5893343699637789,0.4586225571458492,0.018376401346283714,0.12227008795615416,-50.02732486926471,20.491271532193036
7.762840986251831,0,0,0.0,0,-0.3224732962524066,0.31154326366875734,0.007109994825005846,0.12227008795615416,-50.02732486926471,20.491271532193036
7.872408151626587,0,0,0.0,0,-0.11761145526585336,0.21034930344769012,-0.000566447597380575,0.11499237110522266,-48.793835617332626,20.007351322440865
7.983127593994141,0,0,0.0,0,0.028368739393692746,0.14161080181928037,-0.005312018606932544,0.12227008795615416,-50.02732486926471,20.491271532193036
8.092637777328491,0,0,0.0,0,0.028368739393692746,0.14161080181928037,-0.005312018606932544,0.12227008795615416,-50.02732486926471,20.491271532193036
