Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle
0.38031649589538574,0,0,0.0,0,0.0,0.0,0.0,0
0.4968376159667969,0,0,0.0,0,0.0,0.0,0.0,0
0.5889251232147217,0,0,0.0,0,0.0,0.0,0.0,0
0.6824519634246826,0,0,0.0,0,0.0,0.0,0.0,0
0.776207447052002,0,0,0.0,0,0.0,0.0,0.0,0
0.8702347278594971,0,0,0.0,0,0.0,0.0,0.0,0
0.9637451171875,0,0,0.0,0,0.0,0.0,0.0,0
1.0552892684936523,0,0,0.0,0,0.0,0.0,0.0,0
1.1480865478515625,0,0,0.0,0,0.0,0.0,0.0,0
1.2402770519256592,0,0,0.0,0,0.0,0.0,0.0,0
1.33388352394104,0,0,0.0,0,0.0,0.0,0.0,0
1.4123926162719727,0,0,0.0,0,0.0,0.0,0.0,0
1.505906581878662,0,0,0.0,0,0.0,0.0,0.0,0
1.585437536239624,0,0,0.0,0,0.0,0.0,0.0,0
1.6629505157470703,0,0,0.0,0,0.0,0.0,0.0,0
1.756392478942871,0,0,0.0,0,0.0,0.0,0.0,0
1.84891676902771,0,0,0.0,0,0.0,0.0,0.0,0
1.9381742477416992,0,0,0.0,0,0.0,0.0,0.0,0
2.035177707672119,0,0,0.0,0,0.0,0.0,0.0,0
2.130692958831787,0,0,0.0,0,0.0,0.0,0.0,0
2.224321126937866,0,0,0.0,0,0.0,0.0,0.0,0
2.305284261703491,0,0,0.0,0,0.0,0.0,0.0,0
2.398988723754883,0,0,0.0,0,0.0,0.0,0.0,0
2.491682291030884,0,0,0.0,0,0.0,0.0,0.0,0
2.587736129760742,0,0,0.0,0,0.0,0.0,0.0,0
2.6827356815338135,0,0,0.0,0,0.0,0.0,0.0,0
2.7617766857147217,0,0,0.0,0,0.0,0.0,0.0,0
2.8408493995666504,0,0,0.0,0,0.0,0.0,0.0,0
2.9208498001098633,0,0,0.0,0,0.0,0.0,0.0,0
3.015380859375,0,0,0.0,0,0.0,0.0,0.0,0
3.10963773727417,0,0,0.0,0,0.0,0.0,0.0,0
3.187938928604126,0,0,0.0,0,0.0,0.0,0.0,0
3.278679847717285,0,0,0.0,0,0.0,0.0,0.0,0
3.3547146320343018,0,0,0.0,0,0.0,0.0,0.0,0
3.42975115776062,0,0,0.0,0,0.0,0.0,0.0,0
