Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle,Measured X,Measured Y
0.3624446392059326,0,0,0.0,0,-24.324458479653305,410.64898132722413,10.783624439845322,2.3966085906934036,-8.841394293943464,94.43312787026349
0.5134637355804443,0,0,0.0,0,-150.38870193687927,18.959789482855797,3.1739861528010254,1.8771369360136467,-29.44859714514811,58.22326620311806
0.6361052989959717,0,0,0.0,0,-276.45294539410526,-372.72940236151254,-4.435652134243272,1.35766528133389,-50.055799996352754,22.013404535972622
0.7473549842834473,0,0,0.0,0,-150.38870193687927,-130.4370261745313,-1.3850491548051513,1.35766528133389,-50.055799996352754,22.013404535972622
0.8627994060516357,0,0,0.0,0,-24.324458479653305,29.294854085154952,0.4204951433335502,1.35766528133389,-50.055799996352754,22.013404535972622
0.98164963722229,0,0,0.0,0,-11.395092483659253,16.101892949782453,0.22817078935520507,1.35766528133389,-50.055799996352754,22.013404535972622
1.0919287204742432,0,0,0.0,0,0.11566250335843287,2.9089318144099563,0.03584643537685994,1.35766528133389,-50.055799996352754,22.013404535972622
1.2008061408996582,0,0,0.0,0,0.061895875685414055,1.5804095217473553,0.019139684481877868,1.35766528133389,-50.055799996352754,22.013404535972622
1.3250601291656494,0,0,0.0,0,0.008129248012395245,0.2518872290847544,0.002432933586895794,1.35766528133389,-50.055799996352754,22.013404535972622
1.4355356693267822,0,0,0.0,0,0.004339143777221284,0.13618459824186407,0.0012901803650393084,1.35766528133389,-50.055799996352754,22.013404535972622
1.5473029613494873,0,0,0.0,0,0.004339143777221284,0.01102883041492247,7.78683679202275e-05,1.35766528133389,-50.055799996352754,22.013404535972622
1.6568176746368408,0,0,0.0,0,0.004339143777221284,0.01102883041492247,7.78683679202275e-05,1.35766528133389,-50.055799996352754,22.013404535972622
1.7665698528289795,0,0,0.0,0,0.004339143777221284,0.01102883041492247,7.78683679202275e-05,1.35766528133389,-50.055799996352754,22.013404535972622
1.8753666877746582,0,0,0.0,0,0.0002925152606059836,0.0008452751818532725,4.3774037330817265e-06,1.35766528133389,-50.055799996352754,22.013404535972622
1.999767780303955,0,0,0.0,0,1.9143748241712157e-05,6.140785048395505e-05,2.3409494485232583e-07,1.35766528133389,-50.055799996352754,22.013404535972622
2.108961582183838,0,0,0.0,0,1.2196396563958136e-06,4.242761044539411e-06,1.2063435126803138e-08,1.35766528133389,-50.055799996352754,22.013404535972622
2.2199997901916504,0,0,0.0,0,7.570734543406206e-08,2.801135522438015e-07,6.041090368638679e-10,1.35766528133389,-50.055799996352754,22.013404535972622
2.3307526111602783,0,0,0.0,0,4.5822891907085255e-09,1.7762728469355767e-08,2.9572143993863074e-11,1.35766528133389,-50.055799996352754,22.013404535972622
2.4401097297668457,0,0,0.0,0,2.7071827625266504e-10,1.0871194584877934e-09,1.4225327418760645e-12,1.35766528133389,-50.055799996352754,22.013404535972622
2.5658631324768066,0,0,0.0,0,1.5571027419846024e-11,6.448584724643728e-11,6.894050243941004e-14,1.35766528133389,-50.055799996352754,22.013404535972622
2.688887119293213,0,0,0.0,0,8.388852935977385e-13,3.746325697162031e-12,5.132782247153732e-15,1.35766528133389,-50.055799996352754,22.013404535972622
2.797370195388794,0,0,0.0,0,7.57551707844399e-14,2.504063003803691e-13,1.027353856363941e-15,1.35766528133389,-50.055799996352754,22.013404535972622
2.9063923358917236,0,0,0.0,0,4.3770317646561365e-14,3.289557961235654e-14,1.027353856363941e-15,1.35766528133389,-50.055799996352754,22.013404535972622
3.0145113468170166,0,0,0.0,0,2.3444047325756974e-14,9.863291588745879e-15,-1.0802767900475684e-16,1.35766528133389,-50.055799996352754,22.013404535972622
3.1224541664123535,0,0,0.0,0,1.7336482891056902e-14,9.863291588745879e-15,-3.2254584224086555e-16,1.35766528133389,-50.055799996352754,22.013404535972622
3.243675947189331,0,0,0.0,0,1.1956844255087325e-14,5.66837656414868e-15,-7.37459320286282e-16,1.35766528133389,-50.055799996352754,22.013404535972622
3.3548712730407715,0,0,0.0,0,5.937761313715715e-15,3.6519748994298977e-16,-7.37459320286282e-16,1.35766528133389,-50.055799996352754,22.013404535972622
3.4767892360687256,0,0,0.0,0,-3.409409099052217e-16,-3.816259320344025e-15,-5.370640054766055e-16,1.35766528133389,-50.055799996352754,22.013404535972622
3.5903000831604004,0,0,0.0,0,-5.891717334795724e-15,-6.481430530592161e-15,-5.370640054766055e-16,1.35766528133389,-50.055799996352754,22.013404535972622
3.714324474334717,0,0,0.0,0,-1.109439298410853e-14,-6.481430530592161e-15,-5.370640054766055e-16,1.35766528133389,-50.94488179143841,22.386104870517585
3.8377180099487305,0,0,0.0,0,-1.109439298410853e-14,-9.937376284177891e-15,-3.366686906668019e-16,1.35766528133389,-50.055799996352754,22.013404535972622
3.9491732120513916,0,0,0.0,0,-1.693651293882342e-14,-7.984257916320951e-15,-3.366686906668019e-16,1.35766528133389,-50.055799996352754,22.013404535972622
4.062498331069946,0,0,0.0,0,-2.3038252175787645e-14,1.4869197538616656e-15,-7.51582168712444e-16,1.35766528133389,-50.055799996352754,22.013404535972622
4.1700544357299805,0,0,0.0,0,-2.8412065614021406e-14,2.4492291348852047e-14,-7.51582168712444e-16,1.35766528133389,-50.055799996352754,22.013404535972622
