Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle,Measured X,Measured Y
5.614376544952393,0,0,0.0,0,1.090681074439206e-10,4.228971009342014e-11,-1.594974528245714e-13,-2.747107024978502,-41.270810431316555,12.278648710319864
5.7270848751068115,0,0,0.0,0,6.499739377280136e-12,2.517953661648987e-12,-1.7240338030222852e-14,-2.747107024978502,-41.270810431316555,12.278648710319864
5.837182283401489,0,0,0.0,0,2.8844648125108606e-13,1.8394481255587773e-13,-1.0382696947524961e-14,-2.747107024978502,-41.270810431316555,12.278648710319864
5.945959091186523,0,0,0.0,0,9.799445243265397e-14,4.514488821749678e-14,7.434719149575899e-16,-2.747107024978502,-41.270810431316555,12.278648710319864
6.054471015930176,0,0,0.0,0,3.949284060165496e-14,-5.002656611885877e-15,1.252737909914502e-15,-2.747107024978502,-41.270810431316555,12.278648710319864
6.1635825634002686,0,0,0.0,0,3.949284060165496e-14,-5.002656611885877e-15,4.502733699785685e-15,-2.747107024978502,-41.270810431316555,12.278648710319864
6.275805234909058,0,0,0.0,0,4.670745114158268e-14,-5.002656611885877e-15,7.434719149575899e-16,-2.747107024978502,-41.270810431316555,12.278648710319864
6.38577938079834,0,0,0.0,0,4.670745114158268e-14,-1.4576444820486335e-14,3.993467704829865e-15,-2.747107024978502,-41.270810431316555,12.278648710319864
6.487022638320923,0,0,0.0,0,4.670745114158268e-14,-1.4576444820486335e-14,3.993467704829865e-15,-2.76308250366874,-40.86419791360163,12.143685252895231
6.59110951423645,0,0,0.0,0,4.670745114158268e-14,-4.670746065654793e-15,3.993467704829865e-15,-2.76308250366874,-40.86419791360163,12.143685252895231
6.702644109725952,0,0,0.0,0,-1.510808386922414e-13,-4.670746065654793e-15,3.993467704829865e-15,-2.76308250366874,-40.86419791360163,12.143685252895231
6.814370393753052,0,0,0.0,0,-0.08273615645410339,0.006152885626859919,0.0021031512262420365,-2.76308250366874,-40.86419791360163,12.143685252895231
6.927639722824097,0,0,0.0,0,-0.6685420795648853,0.20185611243338744,0.025186932374276827,-2.747107024978502,-41.270810431316555,12.278648710319864
7.037107944488525,0,0,0.0,0,-0.6685420795648853,0.20185611243338744,0.025186932374276827,-2.747107024978502,-41.270810431316555,12.278648710319864
7.141307353973389,0,0,0.0,0,-0.08273615645410339,0.006152885626859919,0.0021031512262420365,-2.747107024978502,-41.270810431316555,12.278648710319864
7.253340005874634,0,0,0.0,0,0.08254139157324543,-0.005689546499485856,-0.002103124896422351,-2.747107024978502,-41.270810431316555,12.278648710319864
7.3622777462005615,0,0,0.0,0,0.08254139157324543,-0.005689546499485856,-0.002103124896422351,-2.747107024978502,-41.270810431316555,12.278648710319864
7.4713122844696045,0,0,0.0,0,0.08254139157324543,-0.005689546499485856,-0.002103124896422351,-2.747107024978502,-41.270810431316555,12.278648710319864
7.584829330444336,0,0,0.0,0,0.008789250660124617,1.9966839952479245e-05,-0.00014314860778447906,-2.747107024978502,-41.270810431316555,12.278648710319864
