Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle
0.05675959587097168,0,0,0.0,0,-74.38999106782572,-7.305238332240968,-0.08294875301788744,-0.04500536036181136
0.1884629726409912,0,0,0.0,0,-75.92170207271437,-7.463546012388067,-0.08471811796081671,-0.04500536036181136
0.2906796932220459,0,0,0.0,0,-74.38999106782572,-7.305238332240968,-0.08294875301788744,-0.04500536036181136
0.3863489627838135,0,0,0.0,0,-63.54109127462327,-6.2519238095451914,-0.07094560427003999,-0.04500536036181136
0.4773843288421631,0,0,0.0,0,-52.692191481420814,-5.198609286849415,-0.05894245552219253,-0.04500536036181136
0.5713763236999512,0,0,0.0,0,-42.6708574534245,-4.215425472252503,-0.04777538229125254,-0.04500536036181136
0.6643972396850586,0,0,0.0,0,-32.64952342542819,-3.23224165765559,-0.03660830906031255,-0.04500536036181136
0.7592053413391113,0,0,0.0,0,-26.71748976476107,-2.649263213069636,-0.02999034274891856,-0.04500536036181136
0.8527023792266846,0,0,0.0,0,-20.78545610409395,-2.0662847684836816,-0.023372376437524565,-0.04500536036181136
0.9447195529937744,0,0,0.0,0,-17.292511016219393,-1.7223280419705775,-0.01947021889251894,-0.04500536036181136
1.039417028427124,0,0,0.0,0,-11.614758375895997,-1.1626879467118731,-0.013123080651729568,-0.04500536036181136
1.126101016998291,0,0,0.0,0,-7.959884490948534,-0.8014180148400318,-0.009029376048756135,-0.04500536036181136
1.2103888988494873,0,0,0.0,0,-5.42649164707254,-0.5501091628779524,-0.006184854617621149,-0.04500536036181136
1.3056743144989014,0,0,0.0,0,-3.5432692875756464,-0.3624797043184218,-0.004063995124567815,-0.04500536036181136
1.3986446857452393,0,0,0.0,0,-2.0611938067649156,-0.21405605494717714,-0.0023889752935156833,-0.04500536036181136
1.4915075302124023,0,0,0.0,0,-0.8535468431743715,-0.0924047861517027,-0.0010185796529189241,-0.04500536036181136
1.586667776107788,0,0,0.0,0,0.1356975566196626,0.007905735953371244,0.00010911703692200613,-0.04500536036181136
1.6758780479431152,0,0,0.0,0,0.9241051079388141,0.08846474553506065,0.0010126446898636545,-0.04500536036181136
1.7681028842926025,0,0,0.0,0,1.5149953032609473,0.1494206500970032,0.001694322374416678,-0.04500536036181136
1.8595094680786133,0,0,0.0,0,1.9094987672515216,0.19125289845951238,0.002160214052760287,-0.04500536036181136
1.953505516052246,0,0,0.0,0,1.9832500139930485,0.2016135343560988,0.0022667240172706965,-0.04500536036181136
2.0492305755615234,0,0,0.0,0,1.9832500139930485,0.2016135343560988,0.0022667240172706965,-0.04500536036181136
2.1323304176330566,0,0,0.0,0,1.9832500139930485,0.2016135343560988,0.0022667240172706965,-0.04500536036181136
2.2322821617126465,0,0,0.0,0,1.9832500139930485,0.2016135343560988,0.0022667240172706965,-0.04500536036181136
2.327127695083618,0,0,0.0,0,1.9832500139930485,0.2016135343560988,0.0022667240172706965,-0.04500536036181136
2.421466112136841,0,0,0.0,0,1.8282197858715898,0.20305445768130936,0.0022760058285520492,-0.02426596468403955
