Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle
0.35592198371887207,0,0,0.0,0,0.0,0.0,0.0,0
0.4954702854156494,0,0,0.0,0,0.0,0.0,0.0,0
0.5800759792327881,0,0,0.0,0,0.0,0.0,0.0,0
0.6750237941741943,0,0,0.0,0,0.0,0.0,0.0,0
0.7688524723052979,0,0,0.0,0,0.0,0.0,0.0,0
0.8640456199645996,0,0,0.0,0,0.0,0.0,0.0,0
0.9404065608978271,0,0,0.0,0,0.0,0.0,0.0,0
1.0172970294952393,0,0,0.0,0,0.0,0.0,0.0,0
1.1120171546936035,0,0,0.0,0,0.0,0.0,0.0,0
1.203197956085205,0,0,0.0,0,0.0,0.0,0.0,0
1.2960152626037598,0,0,0.0,0,0.0,0.0,0.0,0
1.3770122528076172,0,0,0.0,0,0.0,0.0,0.0,0
1.46677565574646,0,0,0.0,0,0.0,0.0,0.0,0
1.545987606048584,0,0,0.0,0,-22.37731870905028,-1.209340580392491,0.013938219152453548,0.02553139698714459
1.6382126808166504,0,0,0.0,0,-60.333026386352415,-3.2353607113354217,0.02421261668632157,0.0011187243917670459
1.7305190563201904,0,0,0.0,0,-108.6051310167031,-5.8007340907049425,0.031219918776585375,0.0011187243917670459
1.8108429908752441,0,0,0.0,0,-162.0260048788661,-8.650632123811803,0.019297694318544785,-0.02611611180487504
1.9065120220184326,0,0,0.0,0,-216.84708731007504,-11.585335764460185,-0.006627924665664556,-0.02611611180487504
1.9972190856933594,0,0,0.0,0,-247.8130775043697,-13.212657381426283,-0.040567069114949436,-0.0008657607567328918
2.0908327102661133,0,0,0.0,0,-259.3661918432552,-13.780907188988632,-0.08033377365850024,-0.02489855148086604
2.186127185821533,0,0,0.0,0,-255.28262045379864,-13.501939663897662,-0.12256835582139688,-0.02489855148086604
2.280043363571167,0,0,0.0,0,-239.89618472804887,-12.597096044053455,-0.14856772571212218,-0.02489855148086604
2.3748974800109863,0,0,0.0,0,-216.63964358203148,-11.257516778669398,-0.16092281127207192,-0.02489855148086604
2.4670069217681885,0,0,0.0,0,-188.45415325816708,-9.675275939215432,-0.17785856755012053,-0.02489855148086604
2.560779333114624,0,0,0.0,0,-158.0155740807536,-8.015623193242009,-0.1827838561095544,-0.02489855148086604
2.6534647941589355,0,0,0.0,0,-127.2871364446587,-6.371832857347169,-0.17869897891945108,-0.02489855148086604
2.7468461990356445,0,0,0.0,0,-97.66675752240708,-4.808678574517254,-0.1682084416510376,-0.02489855148086604
2.842181444168091,0,0,0.0,0,-70.07181878239558,-3.3672146420075935,-0.15344895454277968,-0.02489855148086604
2.917733669281006,0,0,0.0,0,-45.0461565169753,-2.0704288317756694,-0.13609824572923757,-0.02489855148086604
2.9971518516540527,0,0,0.0,0,-22.863168590558608,-0.9285091674962509,-0.1174303136020721,-0.02489855148086604
3.0749597549438477,0,0,0.0,0,-3.6116128358108393,0.0568804218753927,-0.09838858891048305,-0.02489855148086604
3.1674296855926514,0,0,0.0,0,12.739761500120828,0.8894504176892057,-0.07965865002808566,-0.02489855148086604
3.245974540710449,0,0,0.0,0,26.297153468907528,1.5761412076801755,-0.06173114128347028,-0.02489855148086604
3.3389384746551514,0,0,0.0,0,37.21233558843286,2.1257647515619222,-0.04495168566899307,-0.02489855148086604
3.436530828475952,0,0,0.0,0,45.66466328441611,2.5482046180790845,-0.029558078447097423,-0.02489855148086604
3.5311739444732666,0,0,0.0,0,51.85064533057372,2.8539780715024983,-0.015706692564241717,-0.02489855148086604
3.6211342811584473,0,0,0.0,0,55.97804453651607,3.054007764267314,-0.0034905649732672934,-0.02489855148086604
3.714000940322876,0,0,0.0,0,58.26230121846059,3.15949386906592,0.0070484179986850855,-0.02489855148086604
3.8066623210906982,0,0,0.0,0,58.93281338481652,3.141425756657083,0.015327465082695174,-0.02611611180487504
3.9040443897247314,0,0,0.0,0,58.21089888006857,3.0219316040649433,0.02153874453772405,-0.02611611180487504
3.9957451820373535,0,0,0.0,0,56.731365724642636,2.8638064649117734,0.03763278976622901,-0.0016077440660139668
4.08524751663208,0,0,0.0,0,54.16432037354711,2.632899219869219,0.0489597719320783,-0.02611611180487504
4.183881521224976,0,0,0.0,0,50.63853964133405,2.363003311111921,0.06827753400871603,-0.0008657607567328918
4.27624249458313,0,0,0.0,0,46.98397760049948,2.1195065887531426,0.08142937268196805,-0.02620698596830858
4.367197513580322,0,0,0.0,0,42.7552446200416,1.8726960450892467,0.08934893423409698,-0.02611611180487504
4.458742618560791,0,0,0.0,0,37.742317312178244,1.585423993088174,0.08111870388118761,-0.02611611180487504
4.553124189376831,0,0,0.0,0,32.671662871822335,1.3152156430064779,0.07237380465730234,-0.02611611180487504
4.648058891296387,0,0,0.0,0,27.7779005128052,1.049246536508612,0.05128386099803036,-0.02611611180487504
4.737620115280151,0,0,0.0,0,22.54839012041246,0.7809891028656458,0.033450591015078704,-0.02611611180487504
4.836440086364746,0,0,0.0,0,18.230868564063517,0.5724878165766897,0.01853088416604834,-0.02620698596830858
4.924573183059692,0,0,0.0,0,14.217447399830888,0.3886305357341718,0.0063274296312227,-0.02611611180487504
5.002818584442139,0,0,0.0,0,11.066414941440247,0.25619267468192336,-0.003462607571107019,-0.02620698596830858
5.095357894897461,0,0,0.0,0,8.669849842156827,0.1673053028871248,-0.011087804148339191,-0.02620698596830858
5.187179088592529,0,0,0.0,0,6.411268388282163,0.08771235356326816,-0.01675144787748911,-0.02611611180487504
5.262866973876953,0,0,0.0,0,3.7134113108929805,0.006908731672133944,-0.008581124801882719,-0.0008657607567328918
5.3419904708862305,0,0,0.0,0,1.2578018923367877,-0.04477416917745322,0.009934081980908064,-0.0008657607567328918
