Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle,Measured X,Measured Y
0.3998725414276123,0,0,0.0,0,-39.07723763820353,15.684053520628964,0.9851669436444065,0.5936550680926087,-22.588125114390177,10.098676985240928
0.5523920059204102,0,0,0.0,0,-55.48221715856826,21.606680135206368,1.317697321529228,0.5719248119211552,-22.730404900467693,10.142419177221363
0.682335615158081,0,0,0.0,0,-71.887196678933,27.358045666535332,1.6502276994140497,0.5719248119211552,-22.730404900467693,10.142419177221363
0.7977261543273926,0,0,0.0,0,-63.47139868272383,22.909206783039902,1.4053447137196207,0.5719248119211552,-22.730404900467693,10.142419177221363
0.9216601848602295,0,0,0.0,0,-55.05560068651466,18.460367899544472,1.1604617280251914,0.5719248119211552,-22.730404900467693,10.142419177221363
1.0402069091796875,0,0,0.0,0,-55.05560068651466,18.460367899544472,1.1604617280251914,0.5719248119211552,-22.730404900467693,10.142419177221363
1.164862871170044,0,0,0.0,0,-32.95034650540222,9.943446304152134,0.665786985640545,0.5719248119211552,-22.730404900467693,10.142419177221363
1.292475700378418,0,0,0.0,0,-17.934638217571624,4.7133879127196305,0.3456299137748252,0.5719248119211552,-22.730404900467693,10.142419177221363
1.419013500213623,0,0,0.0,0,-9.049798331536104,1.9767765462289733,0.16506415328756732,0.5719248119211552,-22.730404900467693,10.142419177221363
1.544069766998291,0,0,0.0,0,-3.9458363308001263,0.6349098108666149,0.06667687880835306,0.5719248119211552,-22.730404900467693,10.142419177221363
1.6554303169250488,0,0,0.0,0,-1.0201545983473628,0.010990595354327148,0.013556397267090653,0.5719248119211552,-22.730404900467693,10.142419177221363
1.7769551277160645,0,0,0.0,0,0.5476173366812469,-0.20434121088467339,-0.012884709501644642,0.5719248119211552,-22.730404900467693,10.142419177221363
1.9024174213409424,0,0,0.0,0,0.7568096228309018,-0.20434121088467339,-0.013144056359827416,0.5719248119211552,-22.730404900467693,10.142419177221363
2.02714204788208,0,0,0.0,0,0.7568096228309018,-0.20434121088467339,-0.013144056359827416,0.5719248119211552,-22.730404900467693,10.142419177221363
2.1499314308166504,0,0,0.0,0,0.7568096228309018,-0.12991767731074103,-0.013144056359827416,0.5719248119211552,-22.730404900467693,10.142419177221363
2.266693115234375,0,0,0.0,0,0.45283416861904396,-0.07767800842647533,-0.007846665754367382,0.5719248119211552,-22.730404900467693,10.142419177221363
2.3957693576812744,0,0,0.0,0,0.24499196955117,-0.04717170206748585,-0.0043473889644043435,0.5719248119211552,-22.730404900467693,10.142419177221363
2.5202817916870117,0,0,0.0,0,0.12321910613471587,-0.029854205805039998,-0.002313454148598363,0.5719248119211552,-22.730404900467693,10.142419177221363
2.632305383682251,0,0,0.0,0,0.05797707691500867,-0.019495125971798654,-0.001202606285035452,0.5719248119211552,-22.730404900467693,10.142419177221363
2.7579827308654785,0,0,0.0,0,0.025251098393121438,-0.012863516122279945,-0.0006157311057261169,0.5719248119211552,-22.730404900467693,10.142419177221363
2.8811728954315186,0,0,0.0,0,0.009824284552923435,-0.008433480890266208,-0.00031179779390762947,0.5719248119211552,-22.730404900467693,10.142419177221363
2.9916985034942627,0,0,0.0,0,0.0030632777756665016,-0.005441699388693423,-0.0001565175487289503,0.5719248119211552,-22.730404900467693,10.142419177221363
3.1012070178985596,0,0,0.0,0,0.0003959929595319483,-0.003441862942512878,-7.799567830734123e-05,0.5719248119211552,-22.730404900467693,10.142419177221363
3.211822748184204,0,0,0.0,0,-0.00046692202700307327,-0.0021321263977408683,-3.862016150159262e-05,0.5719248119211552,-22.730404900467693,10.142419177221363
3.3243727684020996,0,0,0.0,0,-0.00046692202700307327,-0.001294516912712969,-1.9015551392979974e-05,0.5719248119211552,-22.730404900467693,10.142419177221363
