Time,Reference X Velocity,Reference Y Velocity,Reference Angular Velocity,Reference Angle,Measured X Velocity,Measured Y Velocity,Measured Angular Velocity,Measured Angle
0.3649327754974365,0,0,0.0,0,0.0,0.0,0.0,0
0.47696828842163086,0,0,0.0,0,0.0,0.0,0.0,0
0.5714817047119141,0,0,0.0,0,0.0,0.0,0.0,0
0.6651713848114014,0,0,0.0,0,0.0,0.0,0.0,0
0.7586386203765869,0,0,0.0,0,0.0,0.0,0.0,0
0.8520541191101074,0,0,0.0,0,0.0,0.0,0.0,0
0.9463868141174316,0,0,0.0,0,0.0,0.0,0.0,0
1.0386559963226318,0,0,0.0,0,0.0,0.0,0.0,0
1.128683090209961,0,0,0.0,0,0.0,0.0,0.0,0
1.207193374633789,0,0,0.0,0,0.0,0.0,0.0,0
1.3036458492279053,0,0,0.0,0,0.0,0.0,0.0,0
1.3836102485656738,0,0,0.0,0,0.0,0.0,0.0,0
1.4590423107147217,0,0,0.0,0,0.0,0.0,0.0,0
1.538558006286621,0,0,0.0,0,0.0,0.0,0.0,0
1.6180720329284668,0,0,0.0,0,0.0,0.0,0.0,1.578058959922187
1.7094151973724365,0,0,0.0,0,0.0,0.0,0.0,1.578058959922187
1.7885198593139648,0,0,0.0,0,0.0,0.0,0.0,1.6068116068448006
1.8834757804870605,0,0,0.0,0,0.0,0.0,0.0,1.578058959922187
1.9783246517181396,0,0,0.0,0,0.0,0.0,0.0,1.578058959922187
2.07027006149292,0,0,0.0,0,0.0,0.0,0.0,1.5680465269844053
2.1630046367645264,0,0,0.0,0,0.0,0.0,0.0,1.5680465269844053
2.2572057247161865,0,0,0.0,0,0.0,4.252150352457929,-0.3157798920159154,1.5685331382320697
2.3524672985076904,0,0,0.0,0,-6.647761275773809,13.921905002132654,-1.320589881809327,1.5085977545879505
2.4464025497436523,0,0,0.0,0,-20.06114353834228,13.921905002132654,-2.3416263644513973,1.4842853738545894
2.5392916202545166,0,0,0.0,0,-11.670757488172054,16.977988158047182,-2.3416263644513973,1.476577979688471
2.646470546722412,0,0,0.0,0,-4.344231119844998,16.977988158047182,-2.3416263644513973,1.476577979688471
2.739981174468994,0,0,0.0,0,3.1487750381135693,16.977988158047182,-2.3416263644513973,1.476577979688471
2.835313558578491,0,0,0.0,0,4.908454784652176,16.977988158047182,-2.3416263644513973,1.476577979688471
2.9138243198394775,0,0,0.0,0,4.283894236556018,11.21943868960986,-1.7538002302147708,1.476577979688471
2.9923300743103027,0,0,0.0,0,3.079557017058397,7.0627124559635135,-1.0000489158019048,1.476577979688471
3.071024179458618,0,0,0.0,0,2.002255279527394,3.0227747426123277,-0.2594013619421399,1.476577979688471
3.1655194759368896,0,0,0.0,0,1.4469127524864092,-0.6452027880819524,0.017750422039254435,1.476577979688471
3.2582874298095703,0,0,0.0,0,1.4469127524864092,-0.7858815831151147,0.04154219174341636,1.476577979688471
3.3540728092193604,0,0,0.0,0,1.4469127524864092,-0.7858815831151147,0.04154219174341636,1.476577979688471
3.444044589996338,0,0,0.0,0,1.4469127524864092,-0.7858815831151147,0.04154219174341636,1.476577979688471
3.5379927158355713,0,0,0.0,0,1.2248264925563672,-0.7858815831151147,0.04154219174341636,1.476577979688471
3.633409261703491,0,0,0.0,0,1.2248264925563672,-0.7858815831151147,0.04154219174341636,0.9075762494788494
3.722595453262329,0,0,0.0,0,1.2248264925563672,-0.39130958504092406,0.024248830035815416,0.9416497720717126
3.818103790283203,0,0,0.0,0,1.2248264925563672,-0.16508650143811815,0.013667480168995803,0.9416497720717126
3.908388614654541,0,0,0.0,0,0.7199608835906777,-0.16508650143811815,0.013667480168995803,0.9416497720717126
4.005039930343628,0,0,0.0,0,0.4119104893072938,-0.16508650143811815,0.013667480168995803,0.9416497720717126
4.100550651550293,0,0,0.0,0,0.23133159978882184,-0.16508650143811815,0.013667480168995803,0.9416497720717126
4.192432165145874,0,0,0.0,0,0.12827273912206683,-0.16508650143811815,0.013667480168995803,0.9416497720717126
4.289057970046997,0,0,0.0,0,-0.7313569347390025,-3.3319196993879587,0.1509049979928589,0.9416497720717126
4.384219169616699,0,0,0.0,0,-2.7492697986811394,-8.448621880339148,0.34485759300864083,0.9416497720717126
4.473434686660767,0,0,0.0,0,-2.95568230219381,-8.448621880339148,0.34485759300864083,0.9416497720717126
4.568993330001831,0,0,0.0,0,-2.95568230219381,-8.448621880339148,0.34485759300864083,0.9416497720717126
4.66115665435791,0,0,0.0,0,-2.95568230219381,-8.448621880339148,0.34485759300864083,0.9416497720717126
4.752767324447632,0,0,0.0,0,-2.95568230219381,-8.448621880339148,0.34485759300864083,0.9416497720717126
4.847277879714966,0,0,0.0,0,-5.433846046639788,-7.948080810997363,0.5203887798395146,0.9613688097500148
4.941297769546509,0,0,0.0,0,-2.95568230219381,-4.161517533155635,0.3156818520126287,0.8188253798315386
5.03681755065918,0,0,0.0,0,-1.3911666706264167,-2.0311975472146413,0.2629695976786703,0.9075762494788494
5.13091516494751,0,0,0.0,0,-0.5195603189506237,-1.7667708750520894,0.2629695976786703,0.9075762494788494
5.207439661026001,0,0,0.0,0,-0.0926843500314986,-1.258737678592412,0.18307417049040475,0.8188253798315386
5.286661624908447,0,0,0.0,0,1.0969128554358685,-0.8155124045474264,0.10269216949871307,0.8188253798315386
5.365667343139648,0,0,0.0,0,1.0969128554358685,-0.8155124045474264,0.10269216949871307,0.9029327003920917
5.442805528640747,0,0,0.0,0,1.0969128554358685,-0.8155124045474264,0.1825875966869786,0.9029327003920917
5.537811279296875,0,0,0.0,0,1.0969128554358685,-0.8725155270770855,0.4864305053031351,0.9534121796283688
5.627702951431274,0,0,0.0,0,3.659527261398816,-0.32559629182160565,0.4864305053031351,0.8209785654274036
5.707035303115845,0,0,0.0,0,5.962490058301382,1.3370009903521112,0.4924656018789264,0.9110407915397678
5.806051254272461,0,0,0.0,0,5.962490058301382,1.3370009903521112,0.4924656018789264,0.8268584157342057
5.894564151763916,0,0,0.0,0,6.216595722148336,2.583282371706506,0.760808931096951,0.9055816860290729
